migration_status	genomic_migration	genomic_Ne	scenario	model	simulation_id	batch	row_in_batch	N1	N2	Na	founders1	founders2	Tdem1	Tdem2	shape_N_a	shape_N_b	Tsplit	Tam	Tsc	M12	nBarriersM12	M21	nBarriersM21
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000119	0	119	0.33493	0.67768	0.63931	0.53455	0.08978	0.07332	0.46496	NA	NA	0.65449	0.46783	NA	3.87373	NA	19.7302	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000120	0	120	1.9522	0.74524	1.88252	0.90551	0.50133	0.02078	0.09531	NA	NA	0.12189	0.0998	NA	1.75328	NA	26.57512	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000121	0	121	0.61118	0.47096	0.2137	0.98096	0.2644	0.7148	0.54503	NA	NA	0.86262	0.85947	NA	23.49321	NA	5.07962	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000122	0	122	0.03554	1.92887	0.20518	0.97813	0.82304	0.40788	0.44747	NA	NA	0.61996	0.35088	NA	33.10139	NA	18.84706	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000123	0	123	0.08066	0.89224	0.41509	0.55059	0.80216	3e-5	0.00827	NA	NA	0.00911	0.00879	NA	38.02711	NA	26.78969	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000124	0	124	0.26119	0.22885	1.44561	0.14486	0.16956	0.18733	0.48421	NA	NA	0.64042	0.46335	NA	4.36338	NA	14.59763	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000125	0	125	1.44519	1.86347	1.20231	0.09527	0.25008	0.05127	0.17493	NA	NA	0.28815	0.26149	NA	31.13662	NA	16.91768	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000126	0	126	1.23743	1.93392	1.02855	0.62702	0.16803	0.0846	0.1354	NA	NA	0.13941	0.12476	NA	27.7842	NA	33.08718	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000127	0	127	0.15273	0.48164	1.78024	0.76872	0.83592	0.0421	0.04495	NA	NA	0.04824	0.04577	NA	9.6514	NA	32.0448	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000128	0	128	1.59119	1.09955	0.69444	0.4983	0.51415	0.06706	0.50452	NA	NA	0.55775	0.32729	NA	38.94844	NA	21.0502	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000129	0	129	1.05755	0.88626	1.95437	0.43599	0.51187	0.15093	0.26378	NA	NA	0.76652	0.76481	NA	13.63779	NA	33.77692	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000130	0	130	1.79808	1.46538	1.15229	0.75913	0.90645	0.29804	0.60454	NA	NA	0.68002	0.40222	NA	31.69817	NA	22.68012	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000131	0	131	1.63052	0.38068	0.76665	0.81175	0.7127	5.4e-4	0.03535	NA	NA	0.22515	0.1301	NA	11.93442	NA	32.97914	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000132	0	132	0.15259	1.53645	1.35193	0.35386	0.0434	0.09356	0.02075	NA	NA	0.10528	0.05575	NA	14.30921	NA	23.38123	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000133	0	133	0.39626	1.29525	1.90935	0.67712	0.34668	0.45552	0.02816	NA	NA	0.48254	0.38639	NA	27.10996	NA	24.49722	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000134	0	134	1.57581	1.4703	1.94747	0.80269	0.20434	0.02251	0.16466	NA	NA	0.65434	0.6336	NA	21.01456	NA	38.53478	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000135	0	135	0.70441	1.65984	1.78663	0.50434	0.769	0.10306	0.39653	NA	NA	0.69612	0.56659	NA	30.57531	NA	8.6907	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000136	0	136	1.44743	1.31962	0.56785	0.21541	0.81115	0.19764	0.09368	NA	NA	0.27849	0.24852	NA	14.64297	NA	13.70479	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000137	0	137	1.23199	1.86681	0.15017	0.28124	0.08724	0.50209	0.14013	NA	NA	0.51238	0.48076	NA	16.50881	NA	13.50599	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000138	0	138	1.41429	1.93997	1.32945	0.46938	0.19224	0.36394	0.25821	NA	NA	0.71533	0.45853	NA	3.55395	NA	2.47955	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000139	0	139	1.51424	1.70875	1.9182	0.27381	0.8787	0.30325	0.09704	NA	NA	0.85349	0.67102	NA	37.12462	NA	8.29833	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000140	0	140	1.56314	1.60021	0.58225	0.10992	0.28102	0.16856	0.0955	NA	NA	0.42913	0.23356	NA	8.67079	NA	23.51819	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000141	0	141	1.2497	0.78998	0.69229	0.9409	0.62181	0.06735	0.46418	NA	NA	0.47423	0.2475	NA	20.09926	NA	10.15684	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000142	0	142	0.75198	1.1002	0.66384	0.01151	0.66422	0.60585	0.72194	NA	NA	0.83906	0.54914	NA	10.84557	NA	18.43882	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000143	0	143	1.39003	0.59673	1.88783	0.52357	0.1143	0.12223	0.20601	NA	NA	0.49892	0.32566	NA	6.58349	NA	23.10758	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000144	0	144	1.30045	0.6148	0.91358	0.29015	0.35107	0.0477	0.2653	NA	NA	0.66693	0.59665	NA	22.27527	NA	15.8338	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000145	0	145	1.13226	1.03292	0.34099	0.68239	0.36508	0.33751	0.57048	NA	NA	0.60169	0.48414	NA	2.93888	NA	23.3698	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000146	0	146	0.23708	1.80654	1.47828	0.68749	0.3293	0.00677	9.4e-4	NA	NA	0.01023	0.00519	NA	14.30236	NA	31.15532	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000147	0	147	1.94012	1.89604	1.02808	0.83762	0.18496	0.0982	0.07028	NA	NA	0.33025	0.23835	NA	5.97347	NA	7.27327	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000148	0	148	0.95	1.73789	0.03141	0.5498	0.60265	0.38837	0.57438	NA	NA	0.70081	0.53175	NA	23.45809	NA	19.76745	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000149	0	149	0.78726	1.31138	0.57369	0.01747	0.51146	0.01351	0.205	NA	NA	0.21555	0.19724	NA	17.57312	NA	22.2683	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000150	0	150	1.79071	0.54352	0.50387	0.25388	0.74896	0.00414	0.01276	NA	NA	0.2175	0.14006	NA	8.52492	NA	10.39102	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000151	0	151	0.16057	1.18208	0.97592	0.99078	0.92657	0.04792	0.08735	NA	NA	0.1697	0.09733	NA	13.7008	NA	37.39722	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000152	0	152	0.02585	0.62686	1.5587	0.7714	0.39093	0.07502	0.1442	NA	NA	0.24277	0.1402	NA	16.4642	NA	12.90247	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000153	0	153	1.33371	0.29351	0.30916	0.09454	0.83366	0.29577	0.13345	NA	NA	0.3524	0.21461	NA	15.25697	NA	2.56319	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000154	0	154	1.40329	0.07699	0.09605	0.09076	0.37699	0.47903	0.44401	NA	NA	0.59425	0.49901	NA	9.45824	NA	11.60468	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000155	0	155	0.25526	1.11726	1.68234	0.70725	0.83535	0.18572	0.44906	NA	NA	0.63886	0.5511	NA	10.75606	NA	9.95361	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000156	0	156	0.26819	0.61928	0.22396	0.12519	0.91223	0.34249	0.20469	NA	NA	0.35008	0.25421	NA	5.37056	NA	14.65207	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000157	0	157	1.50693	0.17741	1.33739	0.37314	0.76533	0.63954	0.24902	NA	NA	0.78569	0.43266	NA	38.54858	NA	24.99049	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000158	0	158	1.9564	1.1057	0.41574	0.74986	0.09563	0.19281	0.49115	NA	NA	0.76653	0.61519	NA	22.57993	NA	9.57848	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000159	0	159	1.64882	0.45172	0.70655	0.85325	0.73757	0.00292	0.02525	NA	NA	0.02759	0.01493	NA	27.09151	NA	7.31275	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000160	0	160	1.85785	1.91314	0.19754	0.23501	0.71735	0.1638	0.17565	NA	NA	0.19583	0.11234	NA	32.0934	NA	34.96157	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000161	0	161	0.70398	1.2846	1.09111	0.15995	0.80175	0.08141	0.04773	NA	NA	0.13888	0.08797	NA	31.23626	NA	9.4194	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000162	0	162	1.13077	1.63115	0.30961	0.17295	0.95744	0.33478	0.08633	NA	NA	0.55789	0.4507	NA	21.0167	NA	22.76649	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000163	0	163	0.0137	1.38655	0.79454	0.93842	0.28216	0.2871	0.41286	NA	NA	0.47739	0.44739	NA	5.15674	NA	19.83309	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000164	0	164	1.14368	1.93421	1.32873	0.69128	0.14189	0.39725	0.30165	NA	NA	0.70915	0.60651	NA	26.65257	NA	34.55583	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000165	0	165	1.07376	1.34922	0.11725	0.82167	0.57138	0.47207	0.84206	NA	NA	0.84253	0.53022	NA	27.24622	NA	39.71417	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000166	0	166	1.45246	1.41596	0.44568	0.20929	0.69368	0.38404	0.02293	NA	NA	0.81457	0.65546	NA	30.91682	NA	24.00354	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000167	0	167	1.50059	1.09219	0.97505	0.85255	0.36237	0.233	0.06251	NA	NA	0.52057	0.40858	NA	19.80221	NA	7.72734	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000168	0	168	0.22422	0.10642	0.35137	0.10328	0.07766	0.03374	0.08479	NA	NA	0.29112	0.18098	NA	32.51146	NA	14.11699	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000169	0	169	1.66886	0.11235	1.30641	0.14305	0.27429	0.22441	0.40851	NA	NA	0.53097	0.50506	NA	23.27088	NA	16.1236	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000170	0	170	0.75389	1.15621	1.57143	4.6e-4	0.71267	0.20009	0.08478	NA	NA	0.20604	0.1862	NA	21.84002	NA	35.61976	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000171	0	171	1.55118	0.91211	1.44681	0.48396	0.99483	0.14139	0.13269	NA	NA	0.18074	0.12171	NA	14.31841	NA	18.55455	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000172	0	172	1.01812	1.33515	0.36513	0.62597	0.6989	0.31446	0.17887	NA	NA	0.75526	0.63882	NA	24.91133	NA	5.32203	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000173	0	173	1.22161	0.07577	0.45428	0.84282	0.15545	0.34659	0.09709	NA	NA	0.52491	0.30434	NA	16.71678	NA	23.69947	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000174	0	174	1.11896	0.4424	1.37723	0.33269	0.49057	0.00774	0.11635	NA	NA	0.42623	0.3584	NA	33.87342	NA	27.04643	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000175	0	175	0.54624	1.08668	1.41301	0.18915	0.66816	0.0501	0.07223	NA	NA	0.07624	0.06324	NA	27.48274	NA	18.4634	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000176	0	176	0.40442	1.35531	0.998	0.45827	0.40438	0.2944	0.24356	NA	NA	0.50659	0.33813	NA	8.9866	NA	20.46671	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000177	0	177	0.11143	1.93192	1.59209	0.75211	0.08401	0.1822	0.07626	NA	NA	0.76054	0.66117	NA	7.97218	NA	15.05773	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000178	0	178	1.63786	1.15407	0.56935	0.13594	0.17135	0.2025	0.46339	NA	NA	0.48428	0.28875	NA	38.94479	NA	29.58029	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000179	0	179	0.79863	0.20316	1.91553	0.070930000000000007	0.05742	0.11919	0.04434	NA	NA	0.12822	0.09163	NA	8.40486	NA	12.27813	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000180	0	180	1.18427	1.38874	1.78487	0.41988	0.81648	0.2344	0.29675	NA	NA	0.32083	0.20301	NA	31.3229	NA	2.55581	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000181	0	181	1.3777	0.58102	0.88594	0.67698	0.75329	0.5455	0.57205	NA	NA	0.64571	0.49492	NA	15.45333	NA	27.6158	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000182	0	182	1.04826	0.44163	1.11262	0.26943	0.28576	0.21889	0.012	NA	NA	0.24337	0.1652	NA	1.65649	NA	16.05578	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000183	0	183	0.58035	0.2957	1.50459	0.95023	0.53759	0.84211	0.16793	NA	NA	0.84573	0.7504	NA	7.07522	NA	14.93306	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000184	0	184	1.60642	1.25735	0.75308	0.28766	0.7253	0.3685	0.05804	NA	NA	0.55316	0.54767	NA	23.06739	NA	19.28889	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000185	0	185	0.95183	1.89699	0.83457	0.34829	0.7204	0.49942	0.21338	NA	NA	0.74643	0.49846	NA	5.74308	NA	35.24889	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000186	0	186	1.69205	0.87352	1.35389	0.15421	0.79195	0.05168	0.0891	NA	NA	0.15479	0.09625	NA	4.97155	NA	1.65991	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000187	0	187	1.62816	0.97852	1.50857	0.98796	0.1631	0.7257	0.59583	NA	NA	0.8507	0.809	NA	26.10004	NA	7.74161	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000188	0	188	0.93108	1.95987	1.28824	0.35435	0.49565	0.37945	0.41454	NA	NA	0.47033	0.27352	NA	8.84547	NA	11.6524	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000189	0	189	1.0178	1.94204	1.06149	0.06856	0.19647	0.02703	0.00301	NA	NA	0.03659	0.0301	NA	10.4733	NA	1.10865	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000190	0	190	0.18502	1.54671	0.36878	0.48642	0.83649	0.44413	0.23425	NA	NA	0.55412	0.40517	NA	31.47749	NA	14.65194	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000191	0	191	0.40469	1.84662	1.90449	0.50264	0.77284	0.32459	0.10497	NA	NA	0.4131	0.39481	NA	22.34787	NA	34.05003	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000192	0	192	0.74273	1.02204	0.57424	0.094	0.49659	0.00791	0.04737	NA	NA	0.06445	0.04816	NA	32.99764	NA	20.82784	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000193	0	193	0.9951	1.83003	0.36575	0.67588	0.55268	0.32213	0.08288	NA	NA	0.53257	0.45738	NA	25.43637	NA	32.92662	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000194	0	194	1.6567	1.01468	1.66491	0.00824	0.40279	0.24436	0.08707	NA	NA	0.24514	0.15387	NA	24.50457	NA	26.33787	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000195	0	195	1.13211	0.05977	0.39658	0.97342	0.61043	0.05557	2.1e-4	NA	NA	0.06608	0.06604	NA	29.62729	NA	33.07974	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000196	0	196	1.1792	0.70652	1.95841	0.90232	0.55546	0.12366	0.08843	NA	NA	0.16241	0.1373	NA	26.76198	NA	5.12276	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000197	0	197	0.27999	1.79595	1.94119	0.96205	0.38297	0.04966	0.10205	NA	NA	0.12626	0.10301	NA	22.42212	NA	17.21786	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000198	0	198	0.98253	1.65003	1.52595	0.35329	0.3989	0.37809	0.12324	NA	NA	0.48312	0.27809	NA	3.11936	NA	18.06638	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000199	0	199	0.59163	1.66654	0.93157	0.75635	0.15705	0.04986	0.11229	NA	NA	0.72514	0.7116	NA	20.07205	NA	3.20719	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000200	0	200	0.11496	1.33107	0.91414	0.19366	0.40148	0.54346	0.35678	NA	NA	0.82842	0.56863	NA	23.31144	NA	8.19895	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000201	0	201	0.17915	1.15043	0.75152	0.39811	0.96635	0.60285	0.59241	NA	NA	0.80241	0.625	NA	13.83601	NA	3.48297	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000202	0	202	1.6079	1.88562	1.81396	0.68526	0.65972	0.06399	0.11751	NA	NA	0.21431	0.14211	NA	4.43989	NA	29.63962	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000203	0	203	1.87452	0.86127	1.54204	0.08506	0.65437	0.21872	0.11162	NA	NA	0.52271	0.49946	NA	10.18309	NA	27.88546	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000204	0	204	0.32907	0.23056	1.2886	0.70227	0.01138	0.07541	0.10884	NA	NA	0.14706	0.08078	NA	18.03813	NA	26.97413	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000205	0	205	0.75876999999999994	0.50595	1.59102	0.41106	0.57269	0.06718	0.38709	NA	NA	0.43152	0.42212	NA	36.89152	NA	10.94614	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000206	0	206	1.1406	1.1142	0.76377	0.61578	0.04107	0.12675	0.11917	NA	NA	0.27784	0.21421	NA	14.82532	NA	10.89214	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000207	0	207	1.42687	0.56269	1.45136	0.37594	0.20406	0.13523	0.26289	NA	NA	0.33774	0.27167	NA	25.56491	NA	28.53686	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000208	0	208	1.11699	1.8043	1.2713699999999999	0.16809	0.65874	0.32625	0.09899	NA	NA	0.64083	0.32135	NA	23.54226	NA	31.21824	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000209	0	209	1.36665	0.52451	1.51796	0.91519	0.18678	0.53554	0.54045	NA	NA	0.75914	0.47958	NA	31.8002	NA	3.34921	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000210	0	210	1.84459	0.0509	1.99356	0.05702	0.75769	0.10122	0.12818	NA	NA	0.15233	0.12214	NA	14.53494	NA	11.10849	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000211	0	211	0.56079	0.26027	0.98916	0.41849	0.17561	0.02892	0.13093	NA	NA	0.13938	0.1133	NA	7.7192	NA	1.18694	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000212	0	212	1.23229	1.85031	1.31177	0.19376	0.00336	0.11876	0.31982	NA	NA	0.71195	0.64853	NA	17.29595	NA	5.29054	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000213	0	213	1.03519	0.89047	0.88282	0.25446	0.05478	0.41176	0.393	NA	NA	0.50091	0.47479	NA	32.66745	NA	39.72435	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000214	0	214	1.29394	1.85206	1.67968	0.63836	0.56328	0.14404	0.05402	NA	NA	0.52881	0.46813	NA	24.39361	NA	24.83858	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000215	0	215	0.40486	1.03288	1.79183	0.0505	0.25539	0.07527	0.00223	NA	NA	0.127	0.11813	NA	16.49548	NA	5.9989	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000216	0	216	1.06295	1.36012	0.96546	0.53877	0.20177	1.4e-4	3.1e-4	NA	NA	5.7e-4	3.7e-4	NA	27.76798	NA	37.87154	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000217	0	217	0.12114	1.81179	0.39566	0.51627	0.94111	0.07713	0.20692	NA	NA	0.26238	0.21694	NA	3.39493	NA	31.38313	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000218	0	218	1.95942	0.98855	1.44806	0.45	0.65741	0.01098	0.18995	NA	NA	0.72201	0.60801	NA	5.14739	NA	38.85764	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000219	0	219	0.34166	1.82916	0.86941	0.60426	0.58205	0.75126	0.31074	NA	NA	0.79101	0.47498	NA	26.7784	NA	13.00349	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000220	0	220	0.49064	1.23549	1.53669	0.17608	0.06486	0.10441	0.14125	NA	NA	0.16042	0.13702	NA	13.08124	NA	5.00102	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000221	0	221	1.18925	1.08296	1.09759	0.84561	0.02054	0.36701	0.16271	NA	NA	0.39593	0.21894	NA	9.34956	NA	4.50024	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000222	0	222	0.30068	0.88116	0.04072	0.87619	0.73681	0.04769	0.00312	NA	NA	0.05656	0.04585	NA	12.55727	NA	1.5039	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000223	0	223	1.57511	0.30839	1.99692	0.77672	0.99114	0.0867	0.17153	NA	NA	0.19423	0.16637	NA	4.52279	NA	32.84469	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000224	0	224	1.93236	0.45694	0.49295	0.58736	0.89313	0.05287	0.03413	NA	NA	0.08931	0.05996	NA	23.5839	NA	11.39825	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000225	0	225	0.63582	0.16188	0.6547	0.73125	0.94848	0.01998	0.19448	NA	NA	0.32169	0.18564	NA	30.80421	NA	34.83283	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000226	0	226	0.43979	0.03683	1.47001	0.60272	0.55212	0.02812	0.2069	NA	NA	0.25468	0.22459	NA	37.23081	NA	38.01028	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000227	0	227	0.7235	1.07767	1.22972	0.26169	0.51601	0.40489000000000003	0.14459	NA	NA	0.6157	0.34429	NA	37.58093	NA	7.93664	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000228	0	228	0.30142	1.99679	1.87514	0.28708	0.65584	0.05706	0.00507	NA	NA	0.08358	0.06661	NA	17.92129	NA	17.77148	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000229	0	229	0.66968	1.7214	1.85307	0.78254	0.52423	0.28271	0.18952	NA	NA	0.31633	0.18432	NA	19.61023	NA	27.04252	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000230	0	230	0.76831	1.14202	0.08291	0.46723	0.92689	0.27551	0.09822	NA	NA	0.33025	0.25911	NA	33.77426	NA	23.3991	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000231	0	231	0.5752	0.79187	0.71711	0.03659	0.55411	0.4067	0.09123	NA	NA	0.44847	0.41472	NA	19.94147	NA	29.47003	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000232	0	232	1.24276	0.25928	0.54069	0.71809	0.03373	0.03488	0.0843	NA	NA	0.10656	0.09351	NA	25.66232	NA	36.45317	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000233	0	233	0.35097	0.98577	1.43807	0.82982	0.02793	0.31939	0.66483	NA	NA	0.76752	0.75531	NA	31.76256	NA	2.14432	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000234	0	234	0.05763	1.92222	0.06043	0.66835	0.34169	8.2e-4	0.00621	NA	NA	0.01293	0.01208	NA	26.47253	NA	23.72425	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000235	0	235	1.05541	0.15093	0.52883	0.00273	0.28591	0.60928	0.27299	NA	NA	0.87248	0.83972	NA	2.70152	NA	13.67652	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000236	0	236	1.88845	0.59124	1.77389	0.33589	0.77213	0.16988	0.0895	NA	NA	0.6947	0.53062	NA	5.57063	NA	25.84229	NA
isolation	homogeneous	homogeneous	AM	AM_1M_1N	AM_1M_1N_00_000237	0	237	0.98004	1.38256	0.14785	0.80843	0.48706	0.05609	0.16863	NA	NA	0.31681	0.31171	NA	8.50596	NA	39.3305	NA
