model	mean	sd
D_4	2.8	1.09544511501033
D_4	2	1.4142135623731
D_4	2.6	1.51657508881031
D_4	3.6	0.547722557505166
D_4	2.8	1.30384048104053
D_4	2.6	1.14017542509914
D_4	2.2	1.09544511501033
D_4	2.6	0.547722557505166
D_4	2.8	1.30384048104053
D_4	2	1
D_4	3.2	0.836660026534076
D_4	1.8	1.30384048104053
D_4	3.2	0.836660026534076
D_4	2.2	0.836660026534076
D_4	2.2	1.30384048104053
D_4	2.4	0.894427190999916
D_4	2.8	1.30384048104053
D_4	2.4	1.34164078649987
D_4	1.4	0.547722557505166
D_4	2.4	1.51657508881031
D_4	2.2	1.30384048104053
D_4	2.4	0.547722557505166
D_4	2.8	1.30384048104053
D_4	2.2	1.30384048104053
D_4	2.6	1.51657508881031
D_4	3	0.707106781186548
D_4	3	0.707106781186548
D_4	3.2	1.09544511501033
D_4	2.6	1.51657508881031
D_4	3	0.707106781186548
D_4	2.6	1.51657508881031
D_4	3	0.707106781186548
D_4	2.4	1.51657508881031
D_4	2	1.22474487139159
D_4	3.2	1.09544511501033
D_4	2.2	1.09544511501033
D_4	2.2	0.836660026534076
D_4	2.6	0.894427190999916
D_4	3.2	1.30384048104053
D_4	2.2	1.30384048104053
D_4	2.4	1.14017542509914
D_4	2.6	1.51657508881031
D_4	2	1.4142135623731
D_4	2.2	0.836660026534076
D_4	3.6	0.547722557505166
D_4	2.2	1.09544511501033
D_4	3	1.22474487139159
D_4	2	0.707106781186548
D_4	2	1.22474487139159
D_4	2.8	0.836660026534076
D_4	2.2	1.30384048104053
D_4	2	1.4142135623731
D_4	2.2	1.09544511501033
D_4	2.2	1.30384048104053
D_4	3.4	0.894427190999916
D_4	2	1.4142135623731
D_4	2	1
D_4	3	1.22474487139159
D_4	2.4	1.14017542509914
D_4	3.6	0.894427190999916
D_4	3	0.707106781186548
D_4	2.4	1.51657508881031
D_4	2	1.22474487139159
D_4	2.4	1.14017542509914
D_4	1.6	0.894427190999916
D_4	3	1
D_4	3	1.22474487139159
D_4	2.6	1.51657508881031
D_4	2.4	0.894427190999916
D_4	2.8	0.836660026534076
D_4	3	1.4142135623731
D_4	3.4	0.547722557505166
D_4	3.2	0.836660026534076
D_4	2.8	1.09544511501033
D_4	2.4	1.34164078649987
D_4	2.8	1.09544511501033
D_4	2.6	1.14017542509914
D_4	2.4	1.14017542509914
D_4	1.6	0.894427190999916
D_4	2	1
D_4	2.2	1.30384048104053
D_4	2.4	1.51657508881031
D_4	2	1
D_4	2.4	1.34164078649987
D_4	3.2	0.836660026534076
D_4	1.8	1.09544511501033
D_4	3	0.707106781186548
D_4	2.8	1.30384048104053
D_4	2.4	1.51657508881031
D_4	2	1
D_4	2.4	1.14017542509914
D_4	3	1
D_4	2.4	0.894427190999916
D_4	3.2	0.836660026534076
D_4	1.8	1.30384048104053
D_4	1.8	0.836660026534076
D_4	3	1.4142135623731
D_4	1.8	1.09544511501033
D_4	3	1
D_4	2.6	1.14017542509914
D_4	1.8	0.447213595499958
D_4	1.6	0.894427190999916
D_4	3	1
D_4	2.4	0.894427190999916
D_4	1.8	1.09544511501033
D_4	2.8	1.30384048104053
D_4	2.4	1.34164078649987
D_4	3	1.22474487139159
D_4	2	1.4142135623731
D_4	2.4	0.894427190999916
D_4	2.2	0.836660026534076
D_4	2.6	1.51657508881031
D_4	2.4	1.14017542509914
D_4	2.8	1.09544511501033
D_4	2	1.22474487139159
D_4	2	1.4142135623731
D_4	2.4	1.51657508881031
D_4	1.6	0.547722557505166
D_4	2.4	0.894427190999916
D_4	2.6	0.894427190999916
D_4	2.4	1.51657508881031
D_4	1.6	0.894427190999916
D_4	3	1.22474487139159
D_4	2.6	1.14017542509914
D_4	2.4	1.14017542509914
D_4	2.2	1.30384048104053
D_4	2.2	1.30384048104053
D_4	3	1.22474487139159
D_4	3.2	0.836660026534076
D_4	2.4	1.34164078649987
D_4	3	1
D_4	2.6	1.14017542509914
D_4	2	1.4142135623731
D_4	1.8	0.836660026534076
D_4	2.6	0.547722557505166
D_4	1.4	0.547722557505166
D_4	2.6	1.51657508881031
D_4	2.6	1.14017542509914
D_4	3.2	0.447213595499958
D_4	2.8	1.30384048104053
D_4	2.4	0.547722557505166
D_4	3	1.4142135623731
D_4	2.6	0.894427190999916
D_4	1.8	1.30384048104053
D_4	3.2	1.09544511501033
D_4	2	1.22474487139159
D_4	2.2	1.30384048104053
D_4	2.8	1.09544511501033
D_4	2.6	0.894427190999916
D_4	3	1
D_4	2	1
D_4	1.8	1.09544511501033
D_4	3.2	1.09544511501033
D_4	2.6	1.14017542509914
D_4	1.8	1.30384048104053
D_4	2.8	1.30384048104053
D_4	2.4	1.14017542509914
D_4	2.2	0.836660026534076
D_4	2.8	0.836660026534076
D_4	3	1.4142135623731
D_4	2.4	0.547722557505166
D_4	3.2	0.447213595499958
D_4	2.8	1.09544511501033
D_4	2.8	1.09544511501033
D_4	2	1.22474487139159
D_4	2.2	1.30384048104053
D_4	2.4	1.14017542509914
D_4	3.6	0.894427190999916
D_4	2.2	1.09544511501033
D_4	1.6	0.894427190999916
D_4	2	0.707106781186548
D_4	2.2	1.30384048104053
D_4	1.8	1.30384048104053
D_4	2.2	1.09544511501033
D_4	2.8	1.09544511501033
D_4	3.4	0.547722557505166
D_4	3.2	0.836660026534076
D_4	3.2	0.447213595499958
D_4	2.4	1.51657508881031
D_4	2.8	1.30384048104053
D_4	1.8	1.30384048104053
D_4	2.6	1.14017542509914
D_4	2.4	1.34164078649987
D_4	1.8	0.836660026534076
D_4	2.8	1.09544511501033
D_4	2.6	1.51657508881031
D_4	2	1.22474487139159
D_4	2.2	1.30384048104053
D_4	2	1
D_4	2.6	1.14017542509914
D_4	2	1
D_4	1.8	1.09544511501033
D_4	2.4	1.14017542509914
D_4	3	1.22474487139159
D_4	2.2	1.09544511501033
D_4	2.2	1.09544511501033
D_4	2.8	1.09544511501033
D_4	2.8	0.836660026534076
D_4	2.4	0.547722557505166
D_4	3.2	0.447213595499958
D_4	2.6	0.894427190999916
D_4	3	1
D_4	2.6	1.34164078649987
D_4	3.2	0.836660026534076
D_4	3	0.707106781186548
D_4	2.6	1.34164078649987
D_4	2.4	1.14017542509914
D_4	2.4	1.34164078649987
D_4	3	1.22474487139159
D_4	2.6	1.14017542509914
D_4	3	1
D_4	1.2	0.447213595499958
D_4	2.4	1.14017542509914
D_4	1.4	0.894427190999916
D_4	2.4	0.894427190999916
D_4	2.4	1.14017542509914
D_4	2.8	1.30384048104053
D_4	3.4	0.547722557505166
D_4	2.2	1.09544511501033
D_4	3	1
D_4	2.4	1.51657508881031
D_4	1.8	0.836660026534076
D_4	1.6	1.34164078649987
D_4	1.8	0.836660026534076
D_4	2.6	0.894427190999916
D_4	2	0.707106781186548
D_4	1.8	1.30384048104053
D_4	2	1.4142135623731
D_4	2.6	0.894427190999916
D_4	2.2	1.09544511501033
D_4	1.8	0.836660026534076
D_4	2.4	0.894427190999916
D_4	2.4	1.14017542509914
D_4	3	1.4142135623731
D_4	3.2	1.30384048104053
D_4	1.8	1.09544511501033
D_4	2.8	1.30384048104053
D_4	2	1
D_4	2.2	0.836660026534076
D_4	2.4	1.14017542509914
D_4	2.4	1.14017542509914
D_4	3	1
D_4	2.6	1.34164078649987
D_4	2.2	1.30384048104053
D_4	3	1
D_4	2.6	1.14017542509914
D_4	3	1.4142135623731
D_4	2	0.707106781186548
D_4	2	0.707106781186548
D_4	3	1.4142135623731
D_4	2	1.22474487139159
D_4	2.4	1.34164078649987
D_4	2.6	0.894427190999916
D_4	2.8	1.6431676725155
D_4	2.6	1.14017542509914
D_4	2.8	0.836660026534076
D_4	2.4	1.14017542509914
D_4	2.2	1.30384048104053
D_4	2.6	1.51657508881031
D_4	2.2	1.30384048104053
D_4	3.2	1.09544511501033
D_4	2.8	1.30384048104053
D_4	1.8	1.30384048104053
D_4	2.6	1.14017542509914
D_4	2.8	1.30384048104053
D_4	3.2	1.30384048104053
D_4	1.8	1.09544511501033
D_4	3.6	0.547722557505166
D_4	3.4	0.894427190999916
D_4	2.6	0.894427190999916
D_4	2.8	0.836660026534076
D_4	3.6	0.547722557505166
D_4	3	1
D_4	3	1
D_4	2.6	1.34164078649987
D_4	3	1.22474487139159
D_4	3.4	0.894427190999916
D_4	2.4	1.51657508881031
D_4	2.6	1.34164078649987
D_4	1.6	1.34164078649987
D_4	3	1
D_4	2.2	0.836660026534076
D_4	3.6	0.547722557505166
D_4	2.8	1.09544511501033
D_4	3.4	0.547722557505166
D_4	2.2	1.09544511501033
D_4	2.8	0.836660026534076
D_4	2.2	0.836660026534076
D_4	2.8	1.09544511501033
D_4	2.2	0.836660026534076
D_4	1.2	0.447213595499958
D_4	2	1.22474487139159
D_4	2.8	1.09544511501033
D_4	2.2	1.09544511501033
D_4	3.2	1.09544511501033
D_4	2	0.707106781186548
D_4	1.8	0.836660026534076
D_4	3	0.707106781186548
D_4	2.2	1.30384048104053
D_4	3	0
D_4	3	1.4142135623731
D_4	1.4	0.547722557505166
D_4	2.4	1.34164078649987
D_4	2.8	1.30384048104053
D_4	1.8	0.836660026534076
D_4	2.8	1.6431676725155
D_4	2.4	1.51657508881031
D_4	2.4	1.34164078649987
D_4	2.4	1.51657508881031
D_4	2.8	1.30384048104053
D_4	2.6	0.894427190999916
D_4	2.6	0.894427190999916
D_4	2.6	1.34164078649987
D_4	2.2	1.30384048104053
D_4	2.8	0.836660026534076
D_4	2.6	1.14017542509914
D_4	2.8	1.30384048104053
D_4	2.2	1.30384048104053
D_4	2.4	1.14017542509914
D_4	2	1.22474487139159
D_4	2.2	0.836660026534076
D_4	2.4	1.14017542509914
D_4	2.6	1.14017542509914
D_4	2.4	1.14017542509914
D_4	3.4	0.894427190999916
D_4	2.8	0.836660026534076
D_4	2.6	0.894427190999916
D_4	3	0.707106781186548
D_4	3	1
D_4	2.2	1.09544511501033
D_4	2.6	1.14017542509914
D_4	2.6	0.894427190999916
D_4	3	0.707106781186548
D_4	2.4	1.34164078649987
D_4	2.6	1.14017542509914
D_4	2.8	1.30384048104053
D_4	3.2	1.30384048104053
D_4	2	1.22474487139159
D_4	2.6	1.51657508881031
D_4	2.8	0.836660026534076
D_4	2.8	1.6431676725155
D_4	2.2	1.09544511501033
D_4	3.2	0.836660026534076
D_4	1.8	1.30384048104053
D_4	2.8	0.836660026534076
D_4	2.4	1.14017542509914
D_4	1	0
D_4	2.4	1.14017542509914
D_4	2.4	1.34164078649987
D_4	2.6	0.894427190999916
D_4	2	1
D_4	3	0.707106781186548
D_4	2.2	1.09544511501033
D_4	2.4	0.894427190999916
D_4	2	0.707106781186548
D_4	2.6	1.34164078649987
D_4	2	1
D_4	3.2	1.30384048104053
D_4	2.4	0.547722557505166
D_4	2.4	1.51657508881031
D_4	2.4	1.14017542509914
D_4	2.6	1.14017542509914
D_4	2.8	0.447213595499958
D_4	2.2	1.09544511501033
D_4	3	1.22474487139159
D_4	2.6	1.34164078649987
D_4	2.6	1.51657508881031
D_4	2.8	1.09544511501033
D_4	2.4	0.547722557505166
D_4	2.8	1.30384048104053
D_4	2.8	1.30384048104053
D_4	3	1.22474487139159
D_4	2.8	0.836660026534076
D_4	2.6	1.14017542509914
D_4	2.4	1.14017542509914
D_4	2.8	1.30384048104053
D_4	1.6	0.547722557505166
D_4	2.4	1.14017542509914
D_4	1.8	1.30384048104053
D_4	2.4	1.51657508881031
D_4	1.4	0.894427190999916
D_4	3.2	0.447213595499958
D_4	3.2	0.836660026534076
D_4	2	0.707106781186548
D_4	3.4	0.894427190999916
D_4	2.8	1.09544511501033
D_4	3.2	1.30384048104053
D_4	2.6	1.34164078649987
D_4	2.8	1.30384048104053
D_4	2	1.4142135623731
D_4	2.4	0.894427190999916
D_4	2.6	1.51657508881031
D_4	3.4	0.894427190999916
D_4	3.8	0.447213595499958
D_4	2.6	0.894427190999916
D_4	2.6	1.51657508881031
D_4	2.8	1.30384048104053
D_4	2.2	1.30384048104053
D_4	3	1
D_4	1.8	0.836660026534076
D_4	2	1
D_4	1.8	0.447213595499958
D_4	2	1
D_4	3.2	1.30384048104053
D_4	2	1.22474487139159
D_4	2	1.4142135623731
D_4	2.2	0.836660026534076
D_4	2.4	1.14017542509914
D_4	2.4	0.894427190999916
D_4	2	1
D_4	2.8	1.09544511501033
D_4	1.4	0.547722557505166
D_4	2.2	1.30384048104053
D_4	1.2	0.447213595499958
D_4	2.6	1.14017542509914
D_4	2.4	1.51657508881031
D_4	2	1.4142135623731
D_4	1.8	1.30384048104053
D_4	3	1.4142135623731
D_4	3	1.22474487139159
D_4	2.2	1.30384048104053
D_4	1.8	1.09544511501033
D_4	2	1.22474487139159
D_4	2.4	1.34164078649987
D_4	1.8	1.30384048104053
D_4	2	1.22474487139159
D_4	3.4	0.894427190999916
D_4	2.6	0.894427190999916
D_4	3	1.22474487139159
D_4	2.2	1.30384048104053
D_4	2.6	1.14017542509914
D_4	2.2	0.836660026534076
D_4	3.2	1.30384048104053
D_4	3	1.22474487139159
D_4	1.8	0.836660026534076
D_4	1.6	0.894427190999916
D_4	1.8	1.30384048104053
D_4	2.6	1.14017542509914
D_4	2.8	1.09544511501033
D_4	3.4	0.547722557505166
D_4	2.2	1.30384048104053
D_4	3	1.22474487139159
D_4	3.2	1.30384048104053
D_4	2	1.22474487139159
D_4	2.6	1.34164078649987
D_4	1.8	1.30384048104053
D_4	3	1
D_4	2.6	0.894427190999916
D_4	2	0.707106781186548
D_4	2.8	0.836660026534076
D_4	2.2	1.09544511501033
D_4	2.2	1.09544511501033
D_4	2.4	0.894427190999916
D_4	2.2	1.30384048104053
D_4	2.8	1.30384048104053
D_4	2.8	0.836660026534076
D_4	2.8	1.30384048104053
D_4	3.2	0.836660026534076
D_4	2.6	0.894427190999916
D_4	2.4	1.34164078649987
D_4	2.2	1.30384048104053
D_4	3	0.707106781186548
D_4	3.2	0.836660026534076
D_4	2	0.707106781186548
D_4	3	1.4142135623731
D_4	2.6	1.51657508881031
D_4	2	1
D_4	1.8	1.09544511501033
D_4	2.6	1.34164078649987
D_4	1.8	1.30384048104053
D_4	2.2	0.836660026534076
D_4	2.4	1.14017542509914
D_4	1.8	1.30384048104053
D_4	2.6	0.894427190999916
D_4	1.8	0.836660026534076
D_4	2	1
D_4	1.8	1.30384048104053
D_4	2.8	1.09544511501033
D_4	2.4	1.14017542509914
D_4	2.8	1.09544511501033
D_4	2.8	1.30384048104053
D_4	2.6	1.14017542509914
D_4	2.8	0.836660026534076
D_4	2.4	0.547722557505166
D_4	3.4	0.894427190999916
D_4	2.4	1.14017542509914
D_4	1.2	0.447213595499958
D_4	2.8	1.30384048104053
D_4	2.2	1.09544511501033
D_4	2.8	0.836660026534076
D_4	2.2	1.30384048104053
D_4	2.6	1.34164078649987
D_4	1.2	0.447213595499958
D_4	1.6	0.894427190999916
D_4	3	1.4142135623731
D_4	2.2	1.09544511501033
D_4	2.6	1.14017542509914
D_4	2.4	1.34164078649987
D_4	2.4	1.14017542509914
D_4	2.4	1.14017542509914
D_4	3.4	0.894427190999916
D_4	1.6	0.894427190999916
D_4	3.4	0.547722557505166
D_4	1.2	0.447213595499958
D_4	2.6	1.51657508881031
D_4	2.6	1.14017542509914
D_4	3.2	1.30384048104053
D_4	2.8	1.30384048104053
D_4	2.8	1.6431676725155
D_4	2.2	0.836660026534076
D_4	2.4	1.14017542509914
D_4	3	0.707106781186548
D_4	2.8	1.30384048104053
D_4	2.4	1.14017542509914
D_4	1.8	0.836660026534076
D_4	2.6	0.894427190999916
D_4	2.2	1.09544511501033
D_4	1.6	1.34164078649987
D_4	3	1
D_4	3	1
D_4	2	1.22474487139159
D_4	2.8	1.30384048104053
D_4	2.4	1.51657508881031
D_4	3	1
D_4	2.2	1.30384048104053
D_4	2.4	1.14017542509914
D_4	1.8	0.836660026534076
D_4	2.2	1.09544511501033
D_4	2.2	1.09544511501033
D_4	2.4	0.894427190999916
D_4	2.8	1.30384048104053
D_4	2	1.4142135623731
D_4	2.8	1.30384048104053
D_4	2.8	0.836660026534076
D_4	2.6	1.14017542509914
D_4	2	1
D_4	1.6	0.894427190999916
D_4	2.4	1.51657508881031
D_4	2.2	0.836660026534076
D_4	2.6	1.51657508881031
D_4	1.8	1.30384048104053
D_4	2.4	1.14017542509914
D_4	2.8	0.836660026534076
D_4	1.6	0.894427190999916
D_4	1.4	0.894427190999916
D_4	2.8	1.30384048104053
D_4	2.6	1.51657508881031
D_4	2.6	1.51657508881031
D_4	2.2	1.30384048104053
D_4	2.8	0.836660026534076
D_4	2.4	1.14017542509914
D_4	3	1
D_4	2.4	1.14017542509914
D_4	2.6	1.14017542509914
D_4	1.8	0.836660026534076
D_4	2.6	1.51657508881031
D_4	2.4	1.14017542509914
D_4	3.8	0.447213595499958
D_4	2.8	1.30384048104053
D_4	2.4	1.34164078649987
D_4	2.8	1.30384048104053
D_4	3.4	0.894427190999916
D_4	3	1.4142135623731
D_4	2.2	0.836660026534076
D_4	3.8	0.447213595499958
D_4	2.6	1.14017542509914
D_4	1.8	0.836660026534076
D_4	3.4	0.894427190999916
D_4	2.8	1.30384048104053
D_4	2	1.22474487139159
D_4	2.4	1.51657508881031
D_4	2.2	1.09544511501033
D_4	1.8	1.09544511501033
D_4	3.2	1.30384048104053
D_4	2.2	1.6431676725155
D_4	3	1.22474487139159
D_4	2	1
D_4	3.2	1.30384048104053
D_4	2.2	1.6431676725155
D_4	2.8	1.30384048104053
D_4	2.8	1.30384048104053
D_4	3	1.22474487139159
D_4	2.2	1.09544511501033
D_4	2.4	1.14017542509914
D_4	1.4	0.894427190999916
D_4	2.4	1.34164078649987
D_4	1.6	0.547722557505166
D_4	2.4	1.14017542509914
D_4	3	1
D_4	1.8	0.836660026534076
D_4	2.8	0.836660026534076
D_4	3.4	0.894427190999916
D_4	2.2	1.09544511501033
D_4	3.6	0.547722557505166
D_4	1.8	0.836660026534076
D_4	2.4	0.894427190999916
D_4	2	1.22474487139159
D_4	2.6	0.894427190999916
D_4	2	0.707106781186548
D_4	2.6	1.34164078649987
D_4	2.6	1.14017542509914
D_4	2	1.22474487139159
D_4	2	1.4142135623731
D_4	3.4	0.894427190999916
D_4	2.2	1.6431676725155
D_4	3	1
D_4	2.4	1.14017542509914
D_4	2.4	1.34164078649987
D_4	2.4	1.34164078649987
D_4	2.4	1.14017542509914
D_4	2.6	1.34164078649987
D_4	2.6	1.34164078649987
D_4	2.6	1.34164078649987
D_4	2.6	1.14017542509914
D_4	2.4	1.34164078649987
D_4	2.2	1.6431676725155
D_4	3	1.22474487139159
D_4	2.2	1.30384048104053
D_4	2.6	1.14017542509914
D_4	2.4	0.894427190999916
D_4	2.8	0.836660026534076
D_4	2.6	1.34164078649987
D_4	2	1.22474487139159
D_4	2.8	1.30384048104053
D_4	1.6	0.894427190999916
D_4	2.4	1.14017542509914
D_4	2.8	1.30384048104053
D_4	3	1.4142135623731
D_4	2.8	1.09544511501033
D_4	1.8	0.836660026534076
D_4	2.4	1.14017542509914
D_4	3	1.22474487139159
D_4	2.8	1.09544511501033
D_4	2	1.4142135623731
D_4	2.4	1.51657508881031
D_4	2.2	1.30384048104053
D_4	3.2	1.30384048104053
D_4	2.4	0.894427190999916
D_4	2.2	0.836660026534076
D_4	2.6	1.14017542509914
D_4	2.4	1.51657508881031
D_4	2.8	0.447213595499958
D_4	2.8	0.447213595499958
D_4	2.2	1.30384048104053
D_4	2.2	1.30384048104053
D_4	1.8	0.447213595499958
D_4	2.6	1.34164078649987
D_4	2.4	1.34164078649987
D_4	2.4	1.51657508881031
D_4	2.6	1.51657508881031
D_4	3.4	0.894427190999916
D_4	2.4	1.34164078649987
D_4	1.6	0.547722557505166
D_4	2.6	1.14017542509914
D_4	1.8	0.836660026534076
D_4	1.6	0.547722557505166
D_4	1.8	0.447213595499958
D_4	2.8	1.30384048104053
D_4	1.8	1.30384048104053
D_4	3	1.22474487139159
D_4	2.4	1.34164078649987
D_4	2	1.22474487139159
D_4	2.8	1.09544511501033
D_4	1.4	0.547722557505166
D_4	3.6	0.547722557505166
D_4	3	1.22474487139159
D_4	3	1
D_4	2.6	0.547722557505166
D_4	2.2	1.09544511501033
D_4	2.6	1.14017542509914
D_4	1.6	0.547722557505166
D_4	2.2	0.836660026534076
D_4	2	0.707106781186548
D_4	2.8	1.30384048104053
D_4	2	0.707106781186548
D_4	3	1.22474487139159
D_4	3.2	1.30384048104053
D_4	2.8	0.836660026534076
D_4	2.4	1.51657508881031
D_4	2.6	1.14017542509914
D_4	1.6	0.894427190999916
D_4	1.8	0.836660026534076
D_4	2.8	1.09544511501033
D_4	1.4	0.547722557505166
D_4	2.2	1.30384048104053
D_4	3.8	0.447213595499958
D_4	2.8	0.836660026534076
D_4	2.4	1.51657508881031
D_4	2.6	0.894427190999916
D_4	1.6	0.894427190999916
D_4	3.2	1.09544511501033
D_4	3.2	0.836660026534076
D_4	2	0.707106781186548
D_4	2.6	1.34164078649987
D_4	2	0.707106781186548
D_4	2.8	1.30384048104053
D_4	3	1.22474487139159
D_4	2.2	1.30384048104053
D_4	2.6	1.51657508881031
D_4	3	1.22474487139159
D_4	2.4	1.14017542509914
D_4	2.6	0.547722557505166
D_4	2.6	1.34164078649987
D_4	2.4	1.14017542509914
D_4	2.8	1.09544511501033
D_4	1.2	0.447213595499958
D_4	2.2	1.30384048104053
D_4	2.6	0.894427190999916
D_4	2.6	1.14017542509914
D_4	2.8	0.447213595499958
D_4	2.4	1.51657508881031
D_4	2.6	1.14017542509914
D_4	2.6	1.14017542509914
D_4	2.4	1.14017542509914
D_4	2.4	1.14017542509914
D_4	2.6	1.51657508881031
D_4	2.6	1.51657508881031
D_4	2	1.22474487139159
D_4	3	1.22474487139159
D_4	3.4	1.34164078649987
D_4	2.8	1.30384048104053
D_4	2	0.707106781186548
D_4	2.2	0.836660026534076
D_4	2.2	1.09544511501033
D_4	2.4	1.14017542509914
D_4	2.4	1.14017542509914
D_4	3	1.4142135623731
D_4	2.8	1.30384048104053
D_4	2.6	1.51657508881031
D_4	2.4	1.14017542509914
D_4	2.6	1.14017542509914
D_4	2	1.4142135623731
D_4	3	1
D_4	2	1.4142135623731
D_4	2.6	0.894427190999916
D_4	1.8	0.447213595499958
D_4	3	1.22474487139159
D_4	2.2	1.09544511501033
D_4	2.2	1.30384048104053
D_4	2.2	1.30384048104053
D_4	2.2	1.30384048104053
D_4	2.4	0.894427190999916
D_4	2.2	1.30384048104053
D_4	2.6	1.51657508881031
D_4	2.8	1.30384048104053
D_4	2.6	1.34164078649987
D_4	2.2	1.30384048104053
D_4	3.4	0.547722557505166
D_4	2.6	1.51657508881031
D_4	2.4	1.51657508881031
D_4	2.2	1.09544511501033
D_4	3.2	0.447213595499958
D_4	3	1.4142135623731
D_4	2.4	1.14017542509914
D_4	3.8	0.447213595499958
D_4	3.4	0.547722557505166
D_4	2.8	1.6431676725155
D_4	1.6	0.547722557505166
D_4	2.2	1.30384048104053
D_4	2.4	1.14017542509914
D_4	2.6	1.34164078649987
D_4	3	1.4142135623731
D_4	1.8	1.09544511501033
D_4	3.2	0.836660026534076
D_4	2.6	0.894427190999916
D_4	2.4	1.34164078649987
D_4	3.2	0.836660026534076
D_4	3.2	0.836660026534076
D_4	2.2	1.30384048104053
D_4	1.2	0.447213595499958
D_4	2.2	1.30384048104053
D_4	2.6	1.34164078649987
D_4	3	1.4142135623731
D_4	2.2	1.30384048104053
D_4	2.6	1.14017542509914
D_4	1.8	1.09544511501033
D_4	2.6	1.51657508881031
D_4	2.4	0.894427190999916
D_4	1.8	0.836660026534076
D_4	3.2	1.09544511501033
D_4	2.2	1.09544511501033
D_4	2.6	1.34164078649987
D_4	1.6	0.547722557505166
D_4	2.2	1.30384048104053
D_4	2.4	1.51657508881031
D_4	2.4	1.14017542509914
D_4	3	1.4142135623731
D_4	2.2	1.30384048104053
D_4	2.6	1.34164078649987
D_4	3.2	0.836660026534076
D_4	2.2	0.836660026534076
D_4	2.8	1.6431676725155
D_4	2	1.22474487139159
D_4	2.2	1.09544511501033
D_4	2.6	1.34164078649987
D_4	2.8	1.09544511501033
D_4	3.2	1.09544511501033
D_4	2.8	0.836660026534076
D_4	2.6	1.51657508881031
D_4	3	1
D_4	3.2	1.30384048104053
D_4	1.6	1.34164078649987
D_4	2.4	1.34164078649987
D_4	2.4	1.51657508881031
D_4	3	1.22474487139159
D_4	3.4	0.894427190999916
D_4	3	1.4142135623731
D_4	2.8	1.30384048104053
D_4	3	1.22474487139159
D_4	2.6	1.51657508881031
D_4	2.8	1.09544511501033
D_4	2.6	1.34164078649987
D_4	2.8	0.447213595499958
D_4	2.8	1.09544511501033
D_4	2.6	1.34164078649987
D_4	2.2	1.30384048104053
D_4	2.8	1.30384048104053
D_4	3.2	1.30384048104053
D_4	3	0.707106781186548
D_4	1.8	1.30384048104053
D_4	2.8	1.30384048104053
D_4	1.6	0.894427190999916
D_4	1.8	1.09544511501033
D_4	2.6	0.894427190999916
D_4	2.4	1.51657508881031
D_4	2	1
D_4	2.8	1.6431676725155
D_4	2.2	1.30384048104053
D_4	2.8	0.836660026534076
D_4	3	1.4142135623731
D_4	2.2	1.30384048104053
D_4	2	1
D_4	2.2	0.836660026534076
D_4	1.6	0.547722557505166
D_4	2.8	1.30384048104053
D_4	2.4	1.51657508881031
D_4	2.6	1.34164078649987
D_4	2.2	1.30384048104053
D_4	2.6	0.547722557505166
D_4	1.6	0.547722557505166
D_4	2.4	1.34164078649987
D_4	2.6	1.14017542509914
D_4	2.2	1.09544511501033
D_4	2.8	1.30384048104053
D_4	2.2	0.836660026534076
D_4	1.4	0.547722557505166
D_4	3.4	0.894427190999916
D_4	2.4	1.51657508881031
D_4	2.6	1.14017542509914
D_4	2.4	0.547722557505166
D_4	2.6	1.34164078649987
D_4	2.6	1.34164078649987
D_4	2.8	1.30384048104053
D_4	2.8	1.30384048104053
D_4	2.6	0.894427190999916
D_4	2.8	0.836660026534076
D_4	2.6	1.14017542509914
D_4	1.6	1.34164078649987
D_4	2.6	1.34164078649987
D_4	2.2	1.6431676725155
D_4	3	1.22474487139159
D_4	3.4	0.547722557505166
D_4	2.8	1.09544511501033
D_4	2.2	0.836660026534076
D_4	2.8	1.6431676725155
D_4	3	1
D_4	2.4	1.51657508881031
D_4	2.8	1.09544511501033
D_4	2.2	1.30384048104053
D_4	3.2	0.836660026534076
D_4	2.4	0.547722557505166
D_4	3.2	1.30384048104053
D_4	2.6	1.34164078649987
D_4	2.2	1.30384048104053
D_4	2.2	1.30384048104053
D_4	2	1
D_4	3.2	0.836660026534076
D_4	1.6	1.34164078649987
D_4	3.2	0.836660026534076
D_4	1.8	1.30384048104053
D_4	2.8	1.30384048104053
D_4	3.4	0.547722557505166
D_4	2	1.4142135623731
D_4	3	1.22474487139159
D_4	2.2	1.09544511501033
D_4	2.4	0.894427190999916
D_4	2.6	1.14017542509914
D_4	3.2	1.09544511501033
D_4	1.8	0.836660026534076
D_4	3	1.22474487139159
D_4	2	1.22474487139159
D_4	3	1
D_4	2.6	1.14017542509914
D_4	2.4	1.14017542509914
D_4	2.6	0.894427190999916
D_4	1.6	1.34164078649987
D_4	3.2	0.836660026534076
D_4	1.8	1.09544511501033
D_4	2.4	0.894427190999916
D_4	2.2	1.30384048104053
D_4	2.2	1.6431676725155
D_4	2.2	0.836660026534076
D_4	2.2	0.836660026534076
D_4	1.8	0.836660026534076
D_4	3.2	1.30384048104053
D_4	2.2	0.836660026534076
D_4	2.2	1.30384048104053
D_4	2.2	0.836660026534076
D_4	2	1
D_4	2.4	1.34164078649987
D_4	3.4	0.894427190999916
D_4	3.4	1.34164078649987
D_4	3	0.707106781186548
D_4	3	1.4142135623731
D_4	1.6	0.547722557505166
D_4	2.8	1.09544511501033
